id,price_1,date_1,price_2,date_2,perc_change_p2_to_p1,days_between_sale,trans_time,ln_price_1,ln_price_2,epc_100,epc_rating_a,epc_rating_b,epc_rating_c,epc_rating_d,epc_rating_e,epc_rating_f,epc_rating_g,ln_epc_100,imd_score,imd_level,income_score,income_level,emp_score,emp_level,educ_score,educ_level,health_score,health_level,crime_score,crime_level,barrier_score,barrier_level,living_score,living_level,reg_north_east,reg_north_west,reg_yorkshire_and_the_humber,reg_east_midlands,reg_west_midlands,reg_east_of_england,reg_london,reg_south_east,reg_south_west
1891,145000,19-06-2008,115000,03-11-2009,-0.206896552,502,36.5512923,11.88448902,11.65268741,83,0,1,0,0,0,0,0,4.418840608,15187,5,12932,4,12118,4,13175,5,14764,5,15487,5,21568,7,16789,6,0,0,0,0,1,0,0,0,0
1892,73750,08-12-2003,72500,02-09-2011,-0.016949153,2825,84.2214171,11.20843627,11.19134184,45,0,0,0,0,1,0,0,3.80666249,10053,4,10802,4,8013,3,4045,2,11376,4,9639,3,24072,8,19966,7,0,0,0,0,0,0,0,1,0
1893,165000,10-03-2006,173000,22-12-2009,0.048484848,1383,59.82751101,12.01370075,12.06104687,71,0,0,1,0,0,0,0,4.262679877,32251,10,32569,10,32053,10,31619,10,27920,9,24754,8,22847,7,24422,8,0,1,0,0,0,0,0,0,0
1894,34750,30-01-1998,129000,21-08-2009,2.712230216,4221,101.9389949,10.45593485,11.76756768,70,0,0,1,0,0,0,0,4.248495242,10123,4,15383,5,13585,5,16821,6,14625,5,19069,6,2177,1,904,1,0,0,0,0,0,0,0,0,1
1895,50000,13-10-2000,115000,30-06-2011,1.3,3912,98.32626547,10.81977828,11.65268741,70,0,0,1,0,0,0,0,4.248495242,17666,6,17728,6,14032,5,11972,4,18949,6,16465,6,25770,8,13784,5,0,0,0,0,1,0,0,0,0
1896,128000,25-11-2005,124000,25-08-2010,-0.03125,1734,66.69564007,11.75978554,11.72803684,65,0,0,0,1,0,0,0,4.17438727,17684,6,13574,5,15369,5,21919,7,13109,4,31026,10,30547,10,6646,3,1,0,0,0,0,0,0,0,0
1897,48000,14-02-2003,62000,15-04-2011,0.291666667,2982,86.41955954,10.77895629,11.03488966,76,0,0,1,0,0,0,0,4.33073334,13491,5,13117,4,12233,4,11677,4,5390,2,20473,7,21773,7,21300,7,0,0,1,0,0,0,0,0,0
1898,51950,22-03-2002,80500,22-08-2008,0.549566891,2345,77.06191092,10.858037,11.29601246,47,0,0,0,0,1,0,0,3.850147602,18679,6,20743,7,17464,6,25822,8,13791,5,14814,5,16453,6,8087,3,0,0,0,0,1,0,0,0,0
1899,92350,22-11-2004,95000,25-07-2008,0.028695181,1341,58.94570967,11.43334099,11.46163217,69,0,0,1,0,0,0,0,4.234106505,9606,3,13260,5,9332,3,12493,4,11470,4,7193,3,2978,1,11997,4,0,0,0,0,1,0,0,0,0
1900,162500,14-05-2007,156000,25-05-2010,-0.04,1107,53.73728032,11.99843328,11.95761129,64,0,0,0,1,0,0,0,4.158883083,28996,9,27719,9,30685,10,31452,10,30819,10,22128,7,10415,4,16998,6,0,0,0,0,1,0,0,0,0
1901,117500,04-09-2006,105000,21-10-2011,-0.106382979,1873,69.20712183,11.67419361,11.56171563,77,0,0,1,0,0,0,0,4.343805422,8429,3,8530,3,10274,4,8854,3,10734,4,9303,3,20098,7,1676,1,0,0,0,0,0,0,0,1,0
1902,129000,27-04-2007,112000,20-05-2009,-0.131782946,754,44.60388062,11.76756768,11.62625415,77,0,0,1,0,0,0,0,4.343805422,31254,10,32377,10,29938,10,29145,9,26858,9,28180,9,20253,7,18908,6,0,0,1,0,0,0,0,0,0
1903,39995,01-09-1999,85000,22-12-2011,1.125265658,4495,105.0257646,10.59650973,11.35040654,71,0,0,1,0,0,0,0,4.262679877,15618,5,12559,4,21513,7,16753,6,18057,6,13706,5,5021,2,14639,5,0,0,0,0,0,0,1,0,0
1904,108000,09-09-2008,89000,14-06-2010,-0.175925926,643,41.26911705,11.58988651,11.39639165,67,0,0,0,1,0,0,0,4.204692619,8507,3,9292,3,11240,4,3377,2,8338,3,16492,6,26814,9,2995,1,0,1,0,0,0,0,0,0,0
1905,48000,14-12-2000,98400,12-03-2010,1.05,3375,91.6639298,10.77895629,11.49679608,64,0,0,0,1,0,0,0,4.158883083,15396,5,12067,4,10153,4,25776,8,16049,5,17430,6,14037,5,15679,5,0,0,0,1,0,0,0,0,0
1906,132000,27-07-2007,130000,30-01-2009,-0.015151515,553,38.33103823,11.7905572,11.77528973,80,0,0,1,0,0,0,0,4.382026635,3368,2,3225,1,2878,1,2659,1,1843,1,8872,3,23945,8,14535,5,0,1,0,0,0,0,0,0,0
1907,75000,16-04-2002,130000,11-08-2009,0.733333333,2674,82.04468339,11.22524339,11.77528973,62,0,0,0,1,0,0,0,4.127134385,11878,4,10502,4,12820,4,10973,4,4413,2,19270,6,26275,8,13721,5,1,0,0,0,0,0,0,0,0
1908,135000,02-05-2006,125000,12-04-2011,-0.074074074,1806,68.00948242,11.81303006,11.73606902,26,0,0,0,0,0,1,0,3.258096538,2578,1,2962,1,5543,2,553,1,6153,2,2354,1,4573,2,12111,4,0,0,0,0,0,0,0,1,0
1909,159950,21-04-2006,117950,29-11-2011,-0.262582057,2048,72.23108527,11.98261655,11.67801608,81,0,1,0,0,0,0,0,4.394449155,26193,8,28574,9,27402,9,28814,9,30324,10,21160,7,5293,2,16381,5,0,0,0,0,1,0,0,0,0
1910,106000,11-10-2005,53000,18-11-2009,-0.5,1499,62.19099473,11.57119437,10.87804719,84,0,1,0,0,0,0,0,4.430816799,408,1,479,1,408,1,5611,2,174,1,728,1,24696,8,4594,2,0,1,0,0,0,0,0,0,0
1911,113950,25-06-2002,155000,21-04-2009,0.360245722,2492,79.33166634,11.64351503,11.9511804,74,0,0,1,0,0,0,0,4.304065093,24624,8,23517,8,24425,8,15212,5,25148,8,25636,8,8878,3,32179,10,0,0,0,0,0,0,0,0,1
1912,168950,30-09-2005,76000,21-01-2009,-0.55016277,1209,56.07368763,12.03735809,11.23848862,73,0,0,1,0,0,0,0,4.290459441,3562,2,6040,2,8914,3,11139,4,5427,2,575,1,5251,2,229,1,0,0,0,0,1,0,0,0,0
1913,152500,24-10-2006,141000,04-06-2010,-0.075409836,1319,58.47790792,11.93491988,11.85651517,79,0,0,1,0,0,0,0,4.369447852,23780,8,25267,8,25133,8,28673,9,26942,9,18646,6,5598,2,14082,5,0,1,0,0,0,0,0,0,0
1914,30000,05-10-2006,34950,20-09-2011,0.165,1811,68.09967135,10.30895266,10.46167375,53,0,0,0,0,1,0,0,3.970291914,1219,1,2311,1,1273,1,4994,2,193,1,2297,1,31361,10,2333,1,0,1,0,0,0,0,0,0,0
1915,89950,14-06-2002,135000,11-02-2011,0.500833797,3164,88.89153841,11.40700924,11.81303006,69,0,0,1,0,0,0,0,4.234106505,30541,10,28660,9,29142,9,29378,9,23857,8,24887,8,28410,9,18211,6,0,0,0,0,1,0,0,0,0
1916,146950,29-06-2007,124950,10-06-2011,-0.149710786,1442,61.04235531,11.89784767,11.73566894,84,0,1,0,0,0,0,0,4.430816799,21218,7,19302,6,20034,7,21758,7,20330,7,16148,5,24033,8,10380,4,0,0,1,0,0,0,0,0,0
1917,149950,17-04-2008,150000,25-10-2010,0.000333444,921,49.15879239,11.91805718,11.91839057,82,0,1,0,0,0,0,0,4.406719247,3987,2,4041,2,3736,2,2952,1,3342,2,12486,4,3962,2,27322,9,0,1,0,0,0,0,0,0,0
1918,55000,17-12-1999,122000,22-05-2009,1.218181818,3444,92.55030348,10.91508846,11.71177632,72,0,0,1,0,0,0,0,4.276666119,23464,8,25931,8,25268,8,32686,10,17040,6,7136,3,18257,6,14877,5,0,0,1,0,0,0,0,0,0
1919,100000,15-02-2001,148000,10-02-2010,0.48,3282,90.45375956,11.51292546,11.90496755,56,0,0,0,1,0,0,0,4.025351691,26846,9,19725,7,21736,7,21421,7,28743,9,25973,8,21959,7,30427,10,0,0,0,0,0,0,0,1,0
1920,110000,31-03-2006,125000,17-03-2008,0.136363636,717,43.52343153,11.60823564,11.73606902,66,0,0,0,1,0,0,0,4.189654742,11407,4,11629,4,17286,6,8363,3,10652,4,6997,3,24081,8,4404,2,0,0,0,0,0,0,0,1,0
1921,40000,28-07-1997,125000,16-01-2009,2.125,4190,101.5830858,10.59663473,11.73606902,65,0,0,0,1,0,0,0,4.17438727,10848,4,9670,3,10237,4,27175,9,2255,1,10754,4,30302,10,12248,4,0,1,0,0,0,0,0,0,0
1922,38250,25-02-2000,98999,10-06-2010,1.58820915,3758,96.46861767,10.55189884,11.50286503,66,0,0,0,1,0,0,0,4.189654742,20722,7,26035,8,29108,9,5591,2,19535,6,27389,9,10990,4,15412,5,0,0,0,0,1,0,0,0,0
1923,44500,01-08-2001,72500,27-07-2011,0.629213483,3647,95.10425439,10.70324447,11.19134184,69,0,0,1,0,0,0,0,4.234106505,17023,6,14363,5,17359,6,8696,3,12001,4,25593,8,29361,9,16659,6,0,0,0,0,0,1,0,0,0
1924,64000,28-08-2004,76000,23-08-2010,0.1875,2186,74.51934866,11.06663836,11.23848862,78,0,0,1,0,0,0,0,4.356708827,6006,2,5704,2,5834,2,2489,1,3569,2,17475,6,22409,7,14460,5,0,0,0,0,0,1,0,0,0
1925,75500,24-04-1998,185000,23-03-2011,1.450331126,4716,107.4427747,11.23188794,12.1281111,69,0,0,1,0,0,0,0,4.234106505,31235,10,28968,9,24617,8,30113,10,26053,8,31055,10,23739,8,30443,10,0,0,0,0,0,0,0,0,1
1926,110500,21-12-2006,102000,08-09-2011,-0.076923077,1722,66.47384516,11.6127708,11.53272809,60,0,0,0,1,0,0,0,4.094344562,6152,2,7865,3,6003,2,8828,3,2330,1,6191,2,19606,6,7515,3,0,0,0,0,0,1,0,0,0
1927,109000,03-07-2009,141000,28-05-2010,0.293577982,329,29.65196165,11.59910316,11.85651517,59,0,0,0,1,0,0,0,4.077537444,30178,10,29834,10,27370,9,27377,9,23784,8,31076,10,21542,7,18998,6,0,0,0,0,0,0,0,0,1
1928,119950,16-05-2005,112000,12-11-2009,-0.066277616,1641,64.95458751,11.69483027,11.62625415,65,0,0,0,1,0,0,0,4.17438727,17661,6,13050,4,16802,6,12086,4,21383,7,20133,7,13375,5,24318,8,0,0,0,0,0,0,0,1,0
1929,72000,25-07-2001,93000,30-04-2009,0.291666667,2836,84.37752536,11.1844214,11.44035477,53,0,0,0,0,1,0,0,3.970291914,8669,3,8454,3,8248,3,8169,3,6602,3,8379,3,15383,5,13756,5,0,0,0,0,0,1,0,0,0
1930,137000,26-04-2002,215000,30-09-2010,0.569343066,3079,87.74678931,11.8277362,12.27839331,72,0,0,1,0,0,0,0,4.276666119,30298,10,24890,8,29321,9,28919,9,29627,10,29062,9,18806,6,21758,7,0,0,0,0,0,0,0,1,0
1931,112000,28-04-2006,100000,29-11-2010,-0.107142857,1676,65.61587258,11.62625415,11.51292546,40,0,0,0,0,1,0,0,3.688879454,12099,4,11505,4,12026,4,4138,2,15117,5,22381,7,30282,10,7662,3,0,0,0,0,0,0,0,0,1
1932,80000,15-12-1995,250000,28-08-2009,2.125,5005,110.5137258,11.28978191,12.4292162,43,0,0,0,0,1,0,0,3.761200116,19591,6,14813,5,15288,5,14820,5,24918,8,24546,8,12885,4,28793,9,0,0,0,0,0,0,0,1,0
1933,119500,24-01-2002,120000,13-11-2008,0.0041841,2485,79.22523463,11.69107165,11.69524702,76,0,0,1,0,0,0,0,4.33073334,23788,8,25943,8,23800,8,25488,8,19019,6,7451,3,32414,10,12986,4,0,1,0,0,0,0,0,0,0
1934,97000,31-03-2006,87000,21-12-2010,-0.103092784,1726,66.54786847,11.48246626,11.3736634,59,0,0,0,1,0,0,0,4.077537444,15989,5,16130,5,16755,6,18886,6,12230,4,18149,6,27891,9,3492,2,0,0,0,0,1,0,0,0,0
1935,47500,05-05-2006,85000,25-03-2011,0.789473684,1785,67.62922143,10.76848499,11.35040654,73,0,0,1,0,0,0,0,4.290459441,7888,3,10606,4,8553,3,14042,5,2413,1,25381,8,32796,10,585,1,0,1,0,0,0,0,0,0,0
1936,40500,01-09-1995,92500,04-03-2008,1.283950617,4568,105.8310406,10.60905725,11.43496392,71,0,0,1,0,0,0,0,4.262679877,2126,1,3433,2,3793,2,3653,2,265,1,583,1,18655,6,15629,5,0,0,1,0,0,0,0,0,0
1937,152500,24-10-2006,141000,04-06-2010,-0.075409836,1319,58.47790792,11.93491988,11.85651517,79,0,0,1,0,0,0,0,4.369447852,23780,8,25267,8,25133,8,28673,9,26942,9,18646,6,5598,2,14082,5,0,1,0,0,0,0,0,0,0
1938,67000,07-08-1998,158000,12-03-2010,1.358208955,4235,102.0992693,11.1124479,11.97035031,74,0,0,1,0,0,0,0,4.304065093,23737,8,25139,8,27478,9,25672,8,24975,8,15606,5,14746,5,6749,3,0,0,0,0,0,1,0,0,0
1939,46500,22-12-1999,110000,21-04-2011,1.365591398,4138,100.9828969,10.74720759,11.60823564,64,0,0,0,1,0,0,0,4.158883083,5423,2,6818,3,4902,2,10063,4,6244,2,2891,1,10598,4,5139,2,0,0,0,0,0,0,0,0,1
1940,269995,07-04-2006,120000,15-07-2011,-0.555547325,1925,70.12090821,12.50615872,11.69524702,65,0,0,0,1,0,0,0,4.17438727,4478,2,8840,3,9295,3,7716,3,2912,1,515,1,15651,5,1211,1,0,0,1,0,0,0,0,0,0
1941,197000,20-07-2005,150000,24-02-2010,-0.23857868,1680,65.69097543,12.19095901,11.91839057,58,0,0,0,1,0,0,0,4.060443011,15219,5,14061,5,16381,5,7795,3,20788,7,18793,6,17062,6,9001,3,0,0,0,1,0,0,0,0,0
1942,190000,04-03-2005,230000,23-12-2010,0.210526316,2120,73.43491965,12.15477935,12.34583459,80,0,0,1,0,0,0,0,4.382026635,29820,10,31017,10,31432,10,32383,10,29576,10,24594,8,11796,4,13862,5,0,0,0,0,0,0,0,1,0
1943,82000,14-07-2006,75000,05-11-2010,-0.085365854,1575,63.68672389,11.31447453,11.22524339,57,0,0,0,1,0,0,0,4.043051268,21427,7,19595,6,21015,7,29240,9,20360,7,17419,6,23517,8,5828,2,0,0,0,0,1,0,0,0,0
1944,75000,16-04-2003,113000,18-01-2012,0.506666667,3199,89.35811569,11.22524339,11.6351431,64,0,0,0,1,0,0,0,4.158883083,12099,4,11505,4,12026,4,4138,2,15117,5,22381,7,30282,10,7662,3,0,0,0,0,0,0,0,0,1
1945,95000,01-12-1998,355000,01-07-2009,2.736842105,3865,97.76353864,11.46163217,12.77987307,71,0,0,1,0,0,0,0,4.262679877,27966,9,27591,9,27096,9,28139,9,27530,9,26280,9,6955,3,26731,9,0,0,1,0,0,0,0,0,0
1946,138950,15-06-2004,127000,29-03-2011,-0.086002159,2478,79.11864229,11.84186944,11.75194237,73,0,0,1,0,0,0,0,4.290459441,12816,4,12184,4,11877,4,15686,5,8763,3,9145,3,10282,4,27326,9,1,0,0,0,0,0,0,0,0
1947,118603,29-04-2005,121600,15-09-2009,0.025269175,1600,64.17026165,11.68353706,11.70849225,82,0,1,0,0,0,0,0,4.406719247,30707,10,31259,10,29992,10,29785,10,27054,9,19583,6,22893,7,19153,6,0,0,1,0,0,0,0,0,0
1948,208995,12-05-2006,225000,11-11-2011,0.076580779,2009,71.5695357,12.25006561,12.32385568,77,0,0,1,0,0,0,0,4.343805422,9723,3,11896,4,9157,3,7847,3,11478,4,9598,3,10455,4,8013,3,0,0,0,0,0,1,0,0,0
1949,86000,24-06-2004,108000,27-05-2010,0.255813953,2163,74.14345721,11.36210258,11.58988651,66,0,0,0,1,0,0,0,4.189654742,25890,8,28812,9,23122,8,28193,9,15538,5,14956,5,21164,7,21547,7,0,1,0,0,0,0,0,0,0
1950,107000,12-08-2005,129000,18-03-2008,0.205607477,949,49.87780578,11.58058411,11.76756768,66,0,0,0,1,0,0,0,4.189654742,20127,7,16856,6,21112,7,9161,3,20095,7,25946,8,12670,4,32210,10,0,0,0,0,0,1,0,0,0
1951,58500,23-03-2001,130000,18-01-2011,1.222222222,3588,94.36999501,10.97678203,11.77528973,74,0,0,1,0,0,0,0,4.304065093,26927,9,22014,7,24284,8,24557,8,20778,7,31395,10,17752,6,24732,8,0,0,1,0,0,0,0,0,0
1952,85000,30-01-2004,125500,25-02-2011,0.476470588,2583,80.70097019,11.35040654,11.74006104,69,0,0,1,0,0,0,0,4.234106505,5954,2,9828,3,7449,3,19028,6,1988,1,4203,2,13761,5,1484,1,0,1,0,0,0,0,0,0,0
1953,46500,26-01-2001,100000,23-05-2008,1.150537634,2674,82.04468339,10.74720759,11.51292546,74,0,0,1,0,0,0,0,4.304065093,26003,8,22007,7,25180,8,19197,6,22969,7,23595,8,19502,6,23914,8,0,0,0,0,0,0,0,1,0
1954,92995,22-01-2007,102000,04-03-2011,0.096833163,1502,62.25079626,11.44030101,11.53272809,62,0,0,0,1,0,0,0,4.127134385,23266,8,24684,8,25478,8,22646,7,18136,6,19081,6,18069,6,8992,3,0,0,1,0,0,0,0,0,0
1955,300000,27-07-2005,315000,16-07-2010,0.05,1815,68.17172657,12.61153775,12.66032792,56,0,0,0,1,0,0,0,4.025351691,29676,10,30642,10,31386,10,31606,10,30613,10,13533,5,29173,9,9801,3,0,0,1,0,0,0,0,0,0
1956,204950,09-09-2004,187500,14-02-2012,-0.085142718,2714,82.62757515,12.23052133,12.14153412,77,0,0,1,0,0,0,0,4.343805422,28118,9,26352,9,30190,10,27139,9,24316,8,31565,10,16079,5,11202,4,0,1,0,0,0,0,0,0,0
1957,134950,30-11-2007,115000,13-04-2011,-0.147832531,1230,56.5414502,11.81265962,11.65268741,76,0,0,1,0,0,0,0,4.33073334,2989,1,3631,2,2931,1,3984,2,3788,2,3046,1,7602,3,9130,3,0,0,0,0,1,0,0,0,0
1958,186000,10-09-2004,179500,23-09-2008,-0.034946237,1474,61.69013672,12.13350195,12.09793049,72,0,0,1,0,0,0,0,4.276666119,30226,10,28741,9,27808,9,26612,9,21788,7,27239,9,22932,7,26001,8,0,1,0,0,0,0,0,0,0
1959,63000,26-02-1999,165000,18-12-2009,1.619047619,3948,98.75484667,11.05089001,12.01370075,39,0,0,0,0,1,0,0,3.663561646,7410,3,10759,4,9745,3,10499,4,7752,3,9508,3,11749,4,599,1,0,0,0,0,1,0,0,0,0
1960,51950,22-03-2002,80500,22-08-2008,0.549566891,2345,77.06191092,10.858037,11.29601246,47,0,0,0,0,1,0,0,3.850147602,18679,6,20743,7,17464,6,25822,8,13791,5,14814,5,16453,6,8087,3,0,0,0,0,1,0,0,0,0
1961,35700,10-03-2000,123000,19-12-2011,2.445378151,4301,102.8510551,10.48290597,11.71993963,39,0,0,0,0,1,0,0,3.663561646,16938,6,21573,7,17662,6,18836,6,18507,6,5068,2,9362,3,15525,5,0,0,1,0,0,0,0,0,0
1962,105000,16-03-1999,230000,16-02-2010,1.19047619,3990,99.25222222,11.56171563,12.34583459,48,0,0,0,0,1,0,0,3.871201011,30247,10,23982,8,29594,10,30216,10,31904,10,28692,9,18641,6,19456,6,0,0,0,0,0,1,0,0,0
1963,219950,17-12-2007,190000,13-02-2012,-0.136167311,1519,62.58847008,12.30115553,12.15477935,62,0,0,0,1,0,0,0,4.127134385,26045,8,26730,9,25449,8,24123,8,21423,7,25660,8,7595,3,27262,9,0,0,0,0,0,0,0,0,1
1964,169950,13-10-2006,146500,10-09-2010,-0.137981759,1428,60.75653194,12.04325956,11.89478071,83,0,1,0,0,0,0,0,4.418840608,11690,4,14172,5,8125,3,18202,6,8587,3,6843,3,29668,10,7834,3,0,1,0,0,0,0,0,0,0
1965,66000,20-09-1999,161500,01-08-2011,1.446969697,4333,103.2133343,11.09741002,11.99226042,67,0,0,0,1,0,0,0,4.204692619,20757,7,29349,9,27112,9,32809,10,8808,3,5002,2,30360,10,6536,2,0,1,0,0,0,0,0,0,0
1966,162000,18-06-2003,160000,14-04-2011,-0.012345679,2857,84.67465264,11.99535161,11.98292909,83,0,1,0,0,0,0,0,4.418840608,2858,1,1751,1,2735,1,8524,3,758,1,5089,2,24560,8,16175,5,1,0,0,0,0,0,0,0,0
1967,175000,11-11-2005,155000,08-10-2010,-0.114285714,1792,67.75623991,12.07254125,11.9511804,47,0,0,0,0,1,0,0,3.850147602,15387,5,31738,10,32795,10,20343,7,13622,5,18079,6,215,1,3475,2,0,0,0,0,1,0,0,0,0
1968,115000,18-12-2002,130000,17-05-2011,0.130434783,3072,87.65176599,11.65268741,11.77528973,58,0,0,0,1,0,0,0,4.060443011,25685,8,29410,9,27201,9,22545,7,19738,7,18345,6,21260,7,10214,4,0,0,1,0,0,0,0,0,0
1969,35000,02-04-1996,175000,17-04-2009,4,4763,107.9489292,10.46310334,12.07254125,69,0,0,1,0,0,0,0,4.234106505,18073,6,21150,7,25526,8,20704,7,21560,7,12488,4,6702,3,4640,2,0,0,0,0,0,0,1,0,0
1970,123000,06-02-2004,135000,22-05-2009,0.097560976,1932,70.24290388,11.71993963,11.81303006,65,0,0,0,1,0,0,0,4.17438727,26747,9,28525,9,25998,8,17523,6,25697,8,30593,10,7618,3,29460,9,0,0,0,0,0,0,0,0,1
1971,115000,06-09-2004,142000,21-12-2010,0.234782609,2297,76.3043429,11.65268741,11.86358234,54,0,0,0,0,1,0,0,3.988984047,14667,5,15245,5,19774,7,8489,3,19590,6,4476,2,11153,4,20500,7,0,0,0,0,0,0,0,1,0
1972,116000,27-11-2003,117500,28-06-2011,0.012931034,2770,83.43594999,11.66134547,11.67419361,81,0,1,0,0,0,0,0,4.394449155,3807,2,4382,2,2184,1,13599,5,1169,1,12342,4,15821,5,5926,2,0,0,0,0,0,1,0,0,0
1973,189000,11-02-2005,210000,17-02-2011,0.111111111,2197,74.69837438,12.14950229,12.25486281,53,0,0,0,0,1,0,0,3.970291914,6169,2,5158,2,6444,2,9266,3,11782,4,5296,2,4830,2,8143,3,0,0,0,0,0,0,1,0,0
1974,120000,28-05-2004,136000,09-05-2008,0.133333333,1442,61.04235531,11.69524702,11.82041016,78,0,0,1,0,0,0,0,4.356708827,20982,7,19400,6,23801,8,14664,5,26956,9,28867,9,2674,1,32807,10,0,0,0,0,0,0,0,0,1
1975,137500,16-08-2002,196000,17-11-2010,0.425454545,3015,86.87365064,11.8313792,12.18586994,70,0,0,1,0,0,0,0,4.248495242,19664,6,12093,4,16318,5,14761,5,20994,7,29487,9,19353,6,29638,10,0,0,0,0,0,0,0,1,0
1976,172000,22-06-2007,185000,08-06-2010,0.075581395,1082,53.14722467,12.05524976,12.1281111,60,0,0,0,1,0,0,0,4.094344562,26208,8,29371,9,26883,9,27337,9,27358,9,29276,9,3747,2,20196,7,0,1,0,0,0,0,0,0,0
1977,104950,23-11-2007,77500,06-08-2010,-0.261553121,987,50.83567827,11.56123933,11.25803322,65,0,0,0,1,0,0,0,4.17438727,20128,7,18505,6,17897,6,12974,4,23192,8,27886,9,7373,3,29966,10,0,0,0,0,0,1,0,0,0
1978,40950,30-07-1999,89000,04-11-2011,1.173382173,4480,104.8594317,10.62010709,11.39639165,72,0,0,1,0,0,0,0,4.276666119,6689,3,7733,3,4202,2,4309,2,4127,2,8886,3,25586,8,24616,8,0,0,1,0,0,0,0,0,0
1979,98000,30-09-2004,95000,31-07-2009,-0.030612245,1765,67.26483502,11.49272276,11.46163217,61,0,0,0,1,0,0,0,4.110873864,14379,5,18717,6,22126,7,23819,8,7939,3,13246,5,30753,10,489,1,0,1,0,0,0,0,0,0,0
1980,32950,05-08-2005,27500,14-01-2010,-0.165402124,1623,64.61155654,10.40274654,10.22194128,76,0,0,1,0,0,0,0,4.33073334,766,1,1209,1,1652,1,887,1,762,1,930,1,11463,4,9425,3,0,0,0,1,0,0,0,0,0
1981,155950,23-02-2007,135000,22-07-2011,-0.134337929,1610,64.3625435,11.95729072,11.81303006,82,0,1,0,0,0,0,0,4.406719247,11690,4,14172,5,8125,3,18202,6,8587,3,6843,3,29668,10,7834,3,0,1,0,0,0,0,0,0,0
1982,81000,23-08-1999,185000,21-01-2008,1.283950617,3073,87.66534784,11.30220443,12.1281111,59,0,0,0,1,0,0,0,4.077537444,17175,6,14146,5,12927,4,24441,8,20835,7,14063,5,12413,4,16615,6,0,0,0,0,0,0,1,0,0
1983,249950,17-09-2004,345000,12-11-2009,0.380276055,1882,69.36624021,12.42901618,12.7512997,61,0,0,0,1,0,0,0,4.110873864,26297,9,28884,9,28662,9,32600,10,32533,10,11227,4,19505,6,5718,2,0,0,0,0,0,0,1,0,0
1984,250000,30-03-2007,247000,03-03-2011,-0.012,1434,60.87921053,12.4292162,12.41714362,48,0,0,0,0,1,0,0,3.871201011,15286,5,17669,6,19177,6,24027,8,21738,7,2745,1,14221,5,5096,2,0,0,0,0,0,0,1,0,0
1985,109000,02-04-2004,114500,31-07-2009,0.050458716,1946,70.4861873,11.59910316,11.6483301,68,0,0,0,1,0,0,0,4.219507705,29190,9,25780,8,29238,9,21498,7,29588,10,17139,6,24745,8,24816,8,0,0,0,0,0,0,0,1,0
1986,69500,30-06-1998,162500,15-12-2009,1.338129496,4186,101.5370595,11.14908203,11.99843328,52,0,0,0,0,1,0,0,3.951243719,32142,10,29954,10,32200,10,28976,9,31979,10,31811,10,26061,8,17089,6,0,0,0,0,0,0,0,1,0
1987,41500,17-05-1996,118000,24-03-2011,1.843373494,5424,114.802047,10.63344871,11.6784399,56,0,0,0,1,0,0,0,4.025351691,30116,10,27593,9,27461,9,16254,5,29498,9,25962,8,31375,10,28461,9,0,0,0,0,0,0,0,1,0
1988,119000,27-07-2001,192500,15-09-2010,0.617647059,3337,91.17163598,11.68687877,12.16785143,58,0,0,0,1,0,0,0,4.060443011,12007,4,14826,5,12737,4,19612,6,22772,7,1182,1,11538,4,8305,3,0,0,0,0,0,0,0,0,1
1989,250000,12-08-2005,247500,16-12-2011,-0.01,2317,76.62101647,12.4292162,12.41916586,69,0,0,1,0,0,0,0,4.234106505,19611,6,20522,7,23700,8,8844,3,19217,6,15019,5,14373,5,20542,7,0,0,0,0,1,0,0,0,0
1990,282000,05-12-2003,319500,11-03-2009,0.132978723,1923,70.0860087,12.54966235,12.67451255,72,0,0,1,0,0,0,0,4.276666119,15215,5,19782,7,21605,7,32221,10,22502,7,5058,2,5925,2,2112,1,0,0,0,0,0,0,1,0,0
1991,37500,29-11-1996,124000,11-06-2010,2.306666667,4942,109.8525424,10.53209621,11.72803684,59,0,0,0,1,0,0,0,4.077537444,30116,10,27593,9,27461,9,16254,5,29498,9,25962,8,31375,10,28461,9,0,0,0,0,0,0,0,1,0
1992,212000,21-12-2007,190000,14-12-2010,-0.103773585,1089,53.31316945,12.26434155,12.15477935,61,0,0,0,1,0,0,0,4.110873864,15674,5,17811,6,21558,7,9094,3,24948,8,18707,6,6861,3,5140,2,0,0,0,0,0,0,0,1,0
1993,250000,05-08-2005,270000,03-08-2009,0.08,1459,61.38743657,12.4292162,12.50617724,54,0,0,0,0,1,0,0,3.988984047,26297,9,28884,9,28662,9,32600,10,32533,10,11227,4,19505,6,5718,2,0,0,0,0,0,0,1,0,0
1994,260924,21-12-2006,241000,27-04-2009,-0.0763594,858,47.4969892,12.47198446,12.39255221,56,0,0,0,1,0,0,0,4.025351691,26847,9,28142,9,30251,10,32688,10,32665,10,17774,6,17463,6,4563,2,0,0,0,0,0,0,1,0,0
1995,297500,24-11-1999,660000,02-08-2010,1.218487395,3904,98.2307388,12.6031695,13.39999511,58,0,0,0,1,0,0,0,4.060443011,17611,6,30846,10,32665,10,32629,10,15612,5,11464,4,12113,4,43,1,0,0,0,0,0,0,1,0,0
